Nama,Komentar,Waktu,Likes,Reply Count
@babyomegaplusultra6978,"@@edo92466 Benar sekali gak ada gunanya. Buang waktu dan uang, saya out dari campus gara gara masalah skripsi ini. Kebanyakan skripsi hanya mengenai penyalahgunaan kekuasaan, membentak, meremehkan, pembulian dibalut pendidikan (birokrasi kotor). Teman saya empat belas taun baru lulus dan pakai joki. Dinegara maju, skripsi udah gak ada, diganti praktek langsung ditempat kerja (lebih aplikatif) dan membuat laporan sebagai syarat kelulusan, lebih praktis dan lansung ke inti.",2024-08-09T13:07:13Z,0,
@kevinsutanto5834,Bang sampai ngigau saya bahkan mimpi ketik laptop 😔 walaupun makan hati dikerjain sama dosen,2024-08-09T13:25:16Z,0,
@katarikarlinda7791,"Bener banget bang, lagian kalo bikin skiripsi sama joki pas seminar dan sidang ngangengong ngga sih?🤣",2024-08-09T14:45:51Z,0,
@kevinsutanto5834,@@katarikarlinda7791 kebanyakan begitu pasti bingung dan kalang kabut ditanya dosen penguji,2024-08-09T14:50:04Z,0,
@muriarahmawati3123,"Alhamdulillah 2x bikin skripsi..dua²nya dibantu Allah full, nggak perlu joki",2024-08-09T16:13:47Z,0,
@boimzjelek7851,"Mending ngerjain sendiri , uang y bisa buat jajan sambil ngerjain skripsi walaupun yah ada pusing"" y dikit.",2024-08-09T18:24:39Z,1,
@YohanesImmanuel-w9t,"Bangga bang gw tahun ini lulus + puji tuhan gk pake jasa joki, walau pun ngejar dosen pembimbing susah dan all hasil puas",2024-08-09T19:17:58Z,2,
@DwiLestari-8991,"Bangga banget bisa ngerjain sendiri, pusing enek stressnya ngerjain skripsi kerasa sangat dan jadi lebih menghargai diri sendiri pas skripsinya udah selesai",2024-08-09T22:14:51Z,1,
@antonsetiawan1496,Sangat bangga bang karena walaupun saya gak pintar2 amat tapi yakin pada diri sendiri kalau kita mampu dan bisa,2024-08-09T23:29:40Z,0,
@NinaSuprapti,"@@wisnubayuaji7504 Yupss banget kak, saya sendiri merasakannya mengerjakan Skripsi 9 Bulan 😁 sampe masuk 2 semester, Saking Dosennya detail amat bener² penuh perjuangan emg.",2024-08-10T00:26:12Z,0,
@bayurocky1326,Bangga kalau bisa dapat kerjaan dgn posisi bagus di BUMN pak 😁,2024-08-10T02:05:57Z,0,
@JustcallmeMarsell,"​​@@edo92466Hehhee, sebenernya yg bakal dipake di tempat kerja itu bukan judul skripsi, isi skripsi, atau kesimpulan skripsinya, Kak. Tapi etos kerja dan proses berpikir ketika menyusun skripsi yg jadi perhitungan. Jadi, saya rasa kurang tepat kalau menganggap skripsi nggak penting atau nggak berguna.",2024-08-10T05:59:36Z,0,
@backhoe-colour-orange,"​@@edo92466 pentingnya kita belajar semua itu bukan semata demi kerja, tapi demi melatih akal lebih cerdas berfikir, mengasah penggunaan otak dengan betul",2024-08-10T07:34:07Z,0,
@normayuniari1238,@@Antisocialmedia-vo4zd sampai skrg kadang masih termimpi-mimpi dikejar deadline skripsi ,2024-08-10T07:55:52Z,0,
@akuntansibpagi5176,@@edo92466 tergantung lu penelitian skripsinya apa. karena isi skripsi biasanya penelitian buat nyelesaiin masalah,2024-08-10T17:08:14Z,0,
@sakkagamers4723,"​@@edo92466 lu bisa jual skripsi lu, kalau lu memang niat buat skripsi.

Contohnya eno bening.",2024-08-10T20:06:22Z,0,
@sakkagamers4723,​@@Black-ut9gi kaya tapi bodh apa gunanya?,2024-08-10T20:08:44Z,0,
@ZazuliAkhmad,Sangat bangga sudah melalui itu,2024-08-11T03:00:09Z,0,
@deartoxicnetizensgogetalife,"@@edo92466 justru proses panjang pembuatan skripsi itu bermanfaat. kalo beneran ngerjain sendiri bakalan ngerasain di dalam prosesnya ada kemampuan yg diasah, mulai dari cara membangun relasi yg baik (menghadapi dosen yang sulit itu termasuk ke dalamnya, karena di dunia kerja itu banyak yg orangnya lebih pelik dari sekedar dosen yg susah ditemui, buat yang paham aja kalo dah kerja), kemudian penelitian pun ada studi kasus dan pengumpulan data yang di mana harus terjun langsung untuk mempelajarinya yang pada akhirnya penulis harus memberikan kesimpulan dan saran untuk kasus yg diteliti, lalu menyusun laporannya menjadi hasil skripsi tertulis pun itu melatih kemampuan menulis yang bisa kepake banget di dunia kerja karena dalam menulis skripsi harus menggunakan kata baku dan disusun secara sistematis. Nah, balik lagi, ini semua bisa didapat dengan catatan beneran bikin sendiri dari awal sampe akhir.",2024-08-11T03:32:28Z,0,
@fighalih22,"Aku juga pakai joki. Tapi joki ketik dan joki jahit. Untuk ide, isi, data, desain, atau gagasan dari aku sendiri.😅",2024-08-11T09:33:05Z,0,
@wisnubayuaji7504,@@fighalih22 tidak masalah karena terkadang belum tentu seseorang dalam perkuliahan memiliki previllege menggunakan laptop,2024-08-11T11:03:51Z,0,
@Indah-j5e,"Benar.....karna hasil otak sendiri,alias tidak nyontek.",2024-08-12T10:41:03Z,0,
@bangkokom,"kalau kita kuliahnya bener ga sulit sih bikin skripsi, yg bikin sulit kalo kita kuliah tapi bnyk main2nya baru kelabakan pas buat skripsi..",2024-08-13T09:38:50Z,0,
@fatimah2229,Bener bgt.  Berbanggalah...jd inget dulu thn 1998....pas lg nyusun skripsi..thn 98 penuh dgn kenangan.. penuh dgn suka duka..,2024-08-13T14:09:35Z,0,
@lalum.azmiaziz,"@@edo92466 tapi lu lebih ngerti apa itu PROSES, lu gk bakal ngerasaiin klo udh selesai dengan tugas sendiri, ada kebanggan ""wah gila gw skripsi gw selesai jga dengan proses yang sangat keras dll"" kebiasaan instan",2024-08-14T06:51:15Z,0,
@yuraya3353,"blum pernah pakek joki, krna slalu merasa ndak puas sma hasil kerja selain hasil kerja sendiri 🗿 nyehe",2024-08-14T09:55:52Z,1,
@DavidKing6626-f9y,Gokilll​@@Antisocialmedia-vo4zd,2024-08-14T11:10:14Z,0,
@amalitasofiasalsabila5414,Setuju bestie 👏🏻,2024-08-17T02:44:01Z,0,
@lululubna9636,"saya pernah jadi seorang joki untuk sampingan pemsaukan saya, dansaya gapernah merasa bahwa itu salah karena di kelas pun saya terang2an saya seorang joki ketika ditanya apa pekerjaan saya selain kuliah  dan dosen ini sama sekali ga negur saya maka saya merasa itu hal yg umum. Suatu hari aku nanya dosen PA aku dan dia bilang itu tindakan koruptif dan sebaiknya dihentikan alhasil langsung berhenti dan skrg gapernah lagi tapi alhamdulilah rezeki mah dari mana aja",2024-08-09T07:16:22Z,0,1.0
@asepdaniel6287,Untung otak dan akal mu sadar bang uang yg lu ambil emang gede tapi dampak dari perjokian ini panjang ini lah kenapa banyak org kaya berobat ke luar negeri,2024-08-09T14:23:57Z,0,
@d32na,"13:05 ""tugas itu bukan semata-mata untuk selesai doang"" dan nyatanya d dunia kerja apalagi misalnya dia jd pejabat ya udah pengen yg penting selesai, ga ngerti apa-apa kebutuhan dll yg penting selesai 😂",2024-08-09T07:15:39Z,0,0.0
@dr.stranger4712,Bayangkan Aja kalian tukang Joki sakit dan Operasi tapi dokter yang mengoperasinya itu client kamu yang sebelumnya kamu jokiiin 🤣🤣🤣,2024-08-09T07:15:23Z,0,0.0
@khotii.editzz,Jangan ya dek yaaa,2024-08-09T07:14:58Z,0,0.0
@hanieachmad6952,Indonesia udah amat rusak yaaa... makanya diksh pemimpin sesuai Kualitas Rakyatnya... 😢,2024-08-09T07:13:31Z,1,0.0
@d32na,"13:05 ""org males ngapain"", di pemerintahan itu nyata dan fakta banyak org males dan berpredikat s1 or s2. Dan emang semales itu, yg penting beres, ga ngerti jobdesk nggak ngerti bidangnya, ga punya skill, ga punya ilmu",2024-08-09T07:13:09Z,49,0.0
@Herman-jo4sm,Akibat revolusi mental 10 tahun terakhir...,2024-08-09T07:12:58Z,0,0.0
@AliSundanese,aja aja ada,2024-08-09T07:12:54Z,0,0.0
@Bikin_Tawa,"Kuliah jadi ayam kampus dan uang nya buat joki skripsi, waduuuh mau jadi apa pas lulus?? Ujung-ujungnya open bo",2024-08-09T07:11:56Z,16,1.0
@adam-sahrani,waduh bang jangan aneh² bro ntar bunting 🤰😂😅,2024-08-09T10:27:57Z,1,
@muhadielloy7522,"Siga baturan aing... 4 tahun kuliah segala tugas aing anu ngagawean, pas ditanya ngarti hente malah dijawab te paham sma sekali... Kan lucu anying... Pas skripsi malah joki... Laju kuari gawena lewat jalur ordal...",2024-08-09T07:11:41Z,0,0.0
@d32na,"13:05 ""org males ngapain"", di pemerintahan itu nyata dan fakta banyak org males dan berpredikat s1 or s2. Dan emang semales itu, yg penting beres, ga ngerti jobdesk nggak ngerti bidangnya, ga punya skill, ga punya ilmu",2024-08-09T07:11:24Z,1,3.0
@anonymouskira4205,"Btw sekarang mudah loh beli gelar s1 s2....ngak perlu kuliah tahu jadi aja...
Soalnya sy pernah ditawarin sama teman ayah dan dia sebagai dosen juga....😁😁",2024-08-09T07:13:42Z,0,
@anonymouskira4205,"Tambahan dikit harga nya aja belasan juta...ipk bisa diatur...apalagi hayo....😁
Kebetulan paman sy pake jasanya buat gelas s2 dan kerja di pemerintahan😂😂",2024-08-09T07:14:51Z,0,
@d32na,"@@anonymouskira4205 waduhh... pengalamanqu sih (pejabat) dia s2 tp ga ngerti apapun, sy butuh ini itu buat kerja ngerjain ini itu pun ga ngerti, kyk percuma ada org itu menjabat, cuma buang2 duit rakyat nge gaji dia.

Ada juga yg pengen promosi jd pejabat emang dia s2 entah jalur perjuangan atau nggaknya dia dpt s2. Yang jelas ga bisa nge operasikan komputer, ga punya trek record selama jd staf, tp akhirnya bisa jd pejabat. Dan d tempat jd menjabat pun dianggap ""telah membuang sampah"".

Ya separah itu berarti uang2 rakyat di buang2 ke org2 ga penting ga ngerti ga punya skill buat kerja yg katanya abdi negara 🤣",2024-08-09T08:03:37Z,0,
@taritralala7627,"Alhamdulillah anak aq murni bikin sendiri jatoh bangun,tidur sampe jam 3 pagi,  nyari2 , nungguin dosen biar di acc ma dosen nya untuk mendapatkan gelar Sarjana Teknik  dan insya allah september besok acara wisuda",2024-08-09T07:10:52Z,62,4.0
@tutiwiarsih757,Alhamdulillah... semoga anakku pun di beri kelancaran .. kemudahan dan kesehatan dalam menjalani proses nya,2024-08-09T08:25:28Z,1,
@jailani893,​@@tutiwiarsih757Aamiin,2024-08-09T08:47:04Z,0,
@hanapiibrahim2569,Alhamdulillah,2024-08-09T12:40:37Z,1,
@YUSRIZALSENSEICH.-lx6wy,"Alhamdullilah, saya juga membuat skripsi pakai usaha sendiri bahkan tidur pun aku kurangin hanya untuk membuat skripsi bahkan tanya teman (bukan joki)",2024-08-12T05:47:51Z,0,
@DimasRofiul-my8kn,"Masih mau berharap Indonesia emas 2045.....? 😂
2024 aja udah banyak yang bobrok apa lagi nanti""😂😂",2024-08-09T07:09:01Z,1,0.0
@monikasaja597,"Teryata sarjana""jmn skrang GK menjamin hasil otak nya sdri tp hasil otak orang lain 😅😅😅",2024-08-09T07:08:48Z,1,0.0
@kelvincostner7775,Lari dari negara ini kalo bisa pindah terus,2024-08-09T07:08:34Z,1,0.0
@masjidor5538,"ada banget, joki skripsi joki tugas, buanyak, joki tugas aja bisa dapet kisaran 500rban + itu ada ikut ambil dosen yang ngasih tugas itu, kalau joki skrpsi lumayan banget uangnya 10an jt dapet, kenapa saya tau. karna ada di sekitar saya waktu saya di kampus dan itu sudah dari dulu, tapi enak juga apa lagi dapat orang yang gag mikir uang, sudah di bayar jasa joki skripsi + dapat uang rokok kadang tiap minggu",2024-08-09T07:08:10Z,3,0.0
@DesiYahni,"Klo joki tugas gk masalah, biasa karna kita sibuk apalagi malas. Tpi klo skripsi tidak disarankan, jgn la terlalu bodoh",2024-08-09T07:07:29Z,0,0.0
@rumahsablonwajak,Percaya atau tidak tugas2 sekolah smpai tugas2 kuliah d toko oren udah ada dari dulu 😂,2024-08-09T07:07:25Z,9,1.0
@Indah-j5e,Sependapat,2024-08-12T11:00:41Z,0,
@JilaAdista,Pasti yang make anak anak pejabat dan pejabat yang mau naik golongan 🤭,2024-08-09T07:07:09Z,1,0.0
@silek5921,"Jdi joki tu cpat kayanya, biasanya yg jdi joki ya dosen diuniv trsbut, salah satu pengontrak rmah kontrakan emak gua tu joki di slah satu univ dmedan
Tiap hri rmahnya rme
Kirain pda bljar ya kan konsultasi gtu 
Pas gua tanya ma slah satu mahasiswa yg dtang krmah si dosen
Ternyata dosen itu joki",2024-08-09T07:07:08Z,0,0.0
@renylisma8372,Joki udah biasa dalam perkuliahan bank jeri🤭❤😍,2024-08-09T07:06:37Z,1,0.0
@memekanikszanjay,Aku nilai nya dikit tapi bangga hasil diri sendiri berusaha niatmalh dikit🗿😅😂,2024-08-09T07:06:36Z,0,0.0
@OkxGass,dari jamann kapan tau bg udah jadi rahasia umum wkwk,2024-08-09T07:06:19Z,1,0.0
@Murjani-xg2tf,"Pernah di tawarin kuliah dengan bidikmisi lewat orang dalem, tapi saya lebih milih tidak melanjutkan karna ortu saya kurang mampu dan saya belum tentu mampu untuk membiayai kuliah saya sendiri...saya juga berfikir kalau kuliah nya saya pakai uang sogok, gimana ilmunya, gimana gaji saya setelah saya kerja, saya mikir itu haram seumur hidup ngga sih, karna ilmunya saya dapat dengan cara menyogok..",2024-08-09T07:06:19Z,0,2.0
@anonymouskira4205,"Fyi aja...
Klo bidik misi setahu sy kuliah gratis dan dikasih uang jajan....
Wlau pas kuliah butuh biaya2 juga....buat praktikum, operasional seperti ngekost, biaya hidup dan transport....😁
Ntah klo maksud kk nyodok orang dalem itu buat ngisi kursi bidik misi....😁
Cmiiw",2024-08-09T07:09:27Z,0,
@Murjani-xg2tf,"@@anonymouskira4205 nah begitu maksud saya kak, waktu itu saya masih bingung gimana gimananya, jadi adalah orang nawarin bantuan biar kita bisa dapet beasiswa itu, dan orang itu mahal mintanya, puluhan juta..",2024-08-09T14:27:30Z,0,
@meitasarah6580,"Rahasia umum akhirnya naik kepermukaan. 😂
Cuma yang sekarang lebih parah dari tahun 2019.",2024-08-09T07:05:46Z,6,0.0
@detahermanto1423,menit 07:53 illustrasinya  pakai Alkitab.....,2024-08-09T07:05:41Z,0,1.0
@gabrielanicolette,terus?,2024-08-09T15:01:59Z,1,
@INyomanPadmaWidyantara,"Bang, bahas maraknya cuci darah di usia muda dong",2024-08-09T07:05:06Z,3,0.0
@diyaabyzarchannel9917,"Absen Kalsel hadir , .🙏👍",2024-08-09T07:04:48Z,0,0.0
@dakuaja6796,Udh rahasia umum dari dulu kale,2024-08-09T07:04:47Z,2,0.0
@Batuketawa22,Bang bahas sumpah pocong yang lagi viral di live tiktok #kamarjeri,2024-08-09T07:04:42Z,1,0.0
@renylisma8372,Hadir bank jeri❤🔥😍,2024-08-09T07:04:40Z,1,0.0
@RejiHyuga21,indahnya negeri kuuuuuuuuuuuu,2024-08-09T07:04:30Z,0,0.0
@suryokurnia280,"Praktek ini sudah lama x om,,, 
dulu jaman saya kuliah sudah ada.. (2011 - 2015) bahkan alumni dan temen2 mahasiswa ada yg bantu skripsi / TA mahasiswa lain dengan imbalan yg sudah ditantukan,,, bahkan tugas2 semester pun juga ada yg bisa bantu dengan imbalan uang...",2024-08-09T07:02:02Z,2,4.0
@denian7609,20011 wow Apakah anda dari masa depan pak?,2024-08-09T07:03:38Z,0,
@anonymouskira4205,"Bahkan jasa joki skripsi sudah ada dari 2005 kk...😁
Era masih sekolah sering lewat depan kampus itenas bandung, di depannya ada toko jasa joki skripsi😁",2024-08-09T07:11:21Z,1,
@suryokurnia280,@@denian7609 betul pak kami dari bangsa annunaki,2024-08-09T07:11:40Z,0,
@suryokurnia280,@@anonymouskira4205 wohh.. indonesia hebat,2024-08-09T07:15:54Z,0,
@oskbuayaofficial6132,Pantesan banyak berpangkat bodoh... Ternyata joki,2024-08-09T07:01:56Z,0,0.0
@rumiatisan7060,ya karna gurunya  juga bisa jaddi guru karna pake joki,2024-08-09T07:01:41Z,1,0.0
@yogikbdrg1088,Maknya banyak dokter tolol dan guru guru tolol skrng...ya itulah sebabnya banyak yang bayar joki skripsi...pas ujian nyogok pakek uang dll lahh pokoknya indo skrang makin hancur...,2024-08-09T07:01:38Z,0,0.0
@nurmartiyas2781,60 % mahasiswa didaerah saya skripsi joki😂,2024-08-09T07:01:16Z,0,0.0
@exolsugoiotaku9071,"Negara kita tuh banyak oknum dosen / guru cuma fokus di hasil sih, bukan diproses",2024-08-09T07:01:03Z,81,3.0
@uchiha_youshine,"banyak juga joki RPP joki PTK buat PNS...soalnya saya pernah diawarin buat garap PTK sama RPP, 1PTK 5 juta...cuman saya gak mau, cukup tau saja kebusukannya saja",2024-08-09T09:50:54Z,3,
@klewank2615,Guru fokus gaji juga fakta,2024-08-11T01:19:51Z,1,
@MarnarcaHenanel,Banyak oknum yang lama2 akan jadi “umum”,2024-08-14T04:42:09Z,1,
@botakbersinar1134,"dari kecil udh kebiasa nyontek udh kuliah pakai joki skirpsi...?? mau jadi apa kalian yg ada SDM indo makin lama makin dungu,kalian next ujung tombak negara,klo kalian bodoh semua mau jadi apa ne negara ..?? 2045 emas ?? IQ75 ??",2024-08-09T07:00:52Z,0,0.0
@d32na,Buat naek jabatan di pemerintahan kan butuh pendidikan lebih nah bisa aja tuh kan... secara udah ga aneh banyak pejabat tp ga punya skill 😂😂di,2024-08-09T07:00:38Z,0,1.0
@d32na,"Pengalaman aja secara dia pejabat dan statusnya s2, tp ga ngerti ngeoprasikan ppt atau word. Lah selama bikin skripsi dan presentasi nya gimana? D joki in?",2024-08-09T07:08:46Z,0,
@rumiatisan7060,pantes aja banyak nya pengacara  goblok  tolol ya pantes negara gk bisa maju.,2024-08-09T07:00:24Z,0,0.0
@MR.STUDIO264,Joki skirpsi arsitek dan sipil dong 🤣🤣,2024-08-09T06:59:57Z,0,0.0
@ZENFALS1991,"Hasil MAHASISWA LULUS dr joki 
Sekripsi"" JOKI ABADI",2024-08-09T06:59:56Z,1,0.0
@sha8218,skrg joki tuh udh banyak dri dosen sih kak,2024-08-09T06:59:34Z,0,0.0
@user-wg4lz3yc5y,Wow ada joki kwkwl,2024-08-09T06:59:05Z,1,0.0
@adityaarisandi2341,Saya sekolah stm bikin proposal dan makalah aja di joki'in sama gurunya dulu... 😅,2024-08-09T06:58:17Z,0,0.0
@abeygatsu,"Di awali dengan tidak jujur maka kedepannya juga, tidak akan ada kejujuran hanya kebohongan 😢😢😢. Miriss sekali negeri ini",2024-08-09T06:58:06Z,128,18.0
@edo92466,Skripsi itu tidak ada guna ny.. Saat kerja jg gak di tanya skripsi,2024-08-09T08:20:18Z,0,
@WarRobotsGameroom,"@@edo92466 ambilnya bukan disitu, tapi ketika dikasih tugaas mending pake jalur pintas, ya di dunia kerja apalagi PNS banyak juga kerjaan yang aslinya gak ada gunanya penting formalitas , nah tugasnya pekerja honorer yang ngerjain, yang pegawai asli suka cuman ongkang2",2024-08-09T09:23:53Z,0,
@Aidil_Grawner,Saya tau penyebabnya banyak yg menggunakan jasa joki karna skrang banyak syarat info loker kerja jika ingin gaji sesuai kriteria tapi harus minimal pendidikan S1 atau lebih tinggi makanya banyak orang orang di sana menginginkan cara agar bisa mendapatkan ijazah tersebut tanpa cape cape membuat skripsi sendiri ya gitu lahhh banyak persyaratan loker harus minimal sarjana jika ingin mendapatkan gaji sesuai kriteria dan keinginan orang tersebut,2024-08-09T10:02:14Z,1,
@sanyrenita,"​@@edo92466 memang ""skripsi""nya itu sendiri tidak akan ditanya saat bekerja dan dikehidupan sehari-hari.
Tapi proses pembuatan skripsi itu melatih pola pikir, problem solving, menambah banyak wawasan (karena membaca berbagai pustaka untuk menyusun skripsi).
Hal itulah yang berguna untuk bekerja dan kehidupan.
Dan itulah esensi dari pendidikan.",2024-08-09T10:04:27Z,0,
@wisnubayuaji7504,@@Aidil_Grawner mending kadang juga bertarung dengan UMR terkecil,2024-08-09T10:29:37Z,0,
@abeygatsu,"@@Aidil_Grawner percuma saja ya kuliah tapi skripsi nya hasil orang lain,  terus selama kuliah kemana aja nongkrong doang, bahaya ni kalo hasil skripsi nya saja ,hasil orang lain,terus ilmu yg dia dapat apa, contoh yg jadi dokter , spesialis tapi ngk tau apa"" bisa bahaya ni cara menanganinya gimana dan apa dulu yang harus di lakukan.  Wow mengerikan",2024-08-09T14:20:44Z,2,
@ledyanggun6143,Iii​@@Aidil_Grawner,2024-08-09T14:42:32Z,0,
@ledyanggun6143,XxaYTTRE,2024-08-09T14:43:04Z,0,
@ledyanggun6143,FF 7:30,2024-08-09T14:43:20Z,0,
@ledyanggun6143,Xicii,2024-08-09T14:43:37Z,0,
@user-qw8uv9fp6s,"JOKI2 APAPUN DARI DAHULU SUDAH ADA , KALAU MAU JUJUR JURAN . SEBAB PADA OONN  ...HAHAHAHAHA..  JGN SALAHKAN SATU SAMA LAIN APALAGI NEGARA ATAU PEMERINTAH ATAU MASYARAKAT/RAKYAT . JUSTRU INDIVIDUNYA SAJA YG MMULAI ITU SEMUA YG PENUH KE BOHONGAN/SALING TIPU. BERARTI SDM ITU SENDIRI YG RUSAK/BOBROK KAN OON ITU NAMANYA. WKWKWK...",2024-08-09T16:06:57Z,0,
